Time,hall_call_count,people_in
2025-11-24 07:45:00,3,3
2025-11-24 07:50:00,2,2
2025-11-24 07:55:00,3,4
2025-11-24 08:00:00,3,4
2025-11-24 08:05:00,0,0
2025-11-24 08:10:00,2,3
2025-11-24 08:15:00,3,3
2025-11-24 08:20:00,4,2
2025-11-24 08:25:00,3,6
2025-11-24 08:30:00,1,1
2025-11-24 08:35:00,5,4
2025-11-24 08:40:00,7,7
2025-11-24 08:45:00,9,11
2025-11-24 08:50:00,10,10
2025-11-24 08:55:00,13,13
2025-11-24 09:00:00,13,26
2025-11-24 09:05:00,10,16
2025-11-24 09:10:00,15,18
2025-11-24 09:15:00,14,31
2025-11-24 09:20:00,16,29
2025-11-24 09:25:00,21,40
2025-11-24 09:30:00,32,68
2025-11-24 09:35:00,28,52
2025-11-24 09:40:00,29,74
2025-11-24 09:45:00,31,74
2025-11-24 09:50:00,35,119
2025-11-24 09:55:00,24,108
2025-11-24 10:00:00,35,129
2025-11-24 10:05:00,39,99
2025-11-24 10:10:00,35,125
2025-11-24 10:15:00,37,126
2025-11-24 10:20:00,45,128
2025-11-24 10:25:00,59,159
2025-11-24 10:30:00,42,179
2025-11-24 10:35:00,45,138
2025-11-24 10:40:00,39,151
2025-11-24 10:45:00,38,132
2025-11-24 10:50:00,47,134
2025-11-24 10:55:00,44,150
2025-11-24 11:00:00,49,137
2025-11-24 11:05:00,47,106
2025-11-24 11:10:00,41,113
2025-11-24 11:15:00,51,78
2025-11-24 11:20:00,45,75
2025-11-24 11:25:00,33,67
2025-11-24 11:30:00,42,68
2025-11-24 11:35:00,36,65
2025-11-24 11:40:00,33,49
2025-11-24 11:45:00,57,62
2025-11-24 11:50:00,47,51
2025-11-24 11:55:00,71,87
2025-11-24 12:00:00,96,178
2025-11-24 12:05:00,114,197
2025-11-24 12:10:00,83,195
2025-11-24 12:15:00,79,231
2025-11-24 12:20:00,78,189
2025-11-24 12:25:00,69,222
2025-11-24 12:30:00,78,189
2025-11-24 12:35:00,72,186
2025-11-24 12:40:00,81,192
2025-11-24 12:45:00,62,170
2025-11-24 12:50:00,68,169
2025-11-24 12:55:00,66,148
2025-11-24 13:00:00,75,157
2025-11-24 13:05:00,62,144
2025-11-24 13:10:00,50,118
2025-11-24 13:15:00,53,143
2025-11-24 13:20:00,70,133
2025-11-24 13:25:00,62,165
2025-11-24 13:30:00,48,141
2025-11-24 13:35:00,48,139
2025-11-24 13:40:00,50,133
2025-11-24 13:45:00,50,164
2025-11-24 13:50:00,50,157
2025-11-24 13:55:00,59,218
2025-11-24 14:00:00,61,171
2025-11-24 14:05:00,51,115
2025-11-24 14:10:00,58,101
2025-11-24 14:15:00,53,95
2025-11-24 14:20:00,76,70
2025-11-24 14:25:00,69,87
2025-11-24 14:30:00,55,66
2025-11-24 14:35:00,57,66
2025-11-24 14:40:00,39,66
2025-11-24 14:45:00,38,48
2025-11-24 14:50:00,64,70
2025-11-24 14:55:00,47,73
2025-11-24 15:00:00,53,58
2025-11-24 15:05:00,36,57
2025-11-24 15:10:00,39,51
2025-11-24 15:15:00,45,52
2025-11-24 15:20:00,41,69
2025-11-24 15:25:00,42,65
2025-11-24 15:30:00,40,62
2025-11-24 15:35:00,49,55
2025-11-24 15:40:00,34,47
2025-11-24 15:45:00,37,48
2025-11-24 15:50:00,41,56
2025-11-24 15:55:00,52,75
2025-11-24 16:00:00,46,65
2025-11-24 16:05:00,30,52
2025-11-24 16:10:00,36,52
2025-11-24 16:15:00,47,82
2025-11-24 16:20:00,54,71
2025-11-24 16:25:00,64,70
2025-11-24 16:30:00,56,71
2025-11-24 16:35:00,49,64
2025-11-24 16:40:00,51,59
2025-11-24 16:45:00,49,60
2025-11-24 16:50:00,46,64
2025-11-24 16:55:00,57,64
2025-11-24 17:00:00,51,68
2025-11-24 17:05:00,35,46
2025-11-24 17:10:00,33,37
2025-11-24 17:15:00,28,48
2025-11-24 17:20:00,33,46
2025-11-24 17:25:00,32,39
2025-11-24 17:30:00,33,49
2025-11-24 17:35:00,33,47
2025-11-24 17:40:00,32,42
2025-11-24 17:45:00,22,36
2025-11-24 17:50:00,44,46
2025-11-24 17:55:00,29,39
2025-11-24 18:00:00,73,83
2025-11-24 18:05:00,92,71
2025-11-24 18:10:00,74,82
2025-11-24 18:15:00,86,73
2025-11-24 18:20:00,83,78
2025-11-24 18:25:00,88,99
2025-11-24 18:30:00,101,123
2025-11-24 18:35:00,105,161
2025-11-24 18:40:00,104,172
2025-11-24 18:45:00,92,129
2025-11-24 18:50:00,100,132
2025-11-24 18:55:00,93,123
2025-11-24 19:00:00,86,110
2025-11-24 19:05:00,92,123
2025-11-24 19:10:00,92,95
2025-11-24 19:15:00,97,87
2025-11-24 19:20:00,96,89
2025-11-24 19:25:00,87,95
2025-11-24 19:30:00,83,86
2025-11-24 19:35:00,75,70
2025-11-24 19:40:00,85,80
2025-11-24 19:45:00,46,58
2025-11-24 19:50:00,44,58
2025-11-24 19:55:00,59,76
2025-11-24 20:00:00,44,56
2025-11-24 20:05:00,39,38
2025-11-24 20:10:00,43,53
2025-11-24 20:15:00,40,49
2025-11-24 20:20:00,37,43
2025-11-24 20:25:00,36,59
2025-11-24 20:30:00,35,33
2025-11-24 20:35:00,29,42
2025-11-24 20:40:00,32,29
2025-11-24 20:45:00,20,28
2025-11-24 20:50:00,27,36
2025-11-24 20:55:00,13,22
2025-11-24 21:00:00,25,23
2025-11-24 21:05:00,16,18
2025-11-24 21:10:00,19,23
2025-11-24 21:15:00,16,23
2025-11-24 21:20:00,23,33
2025-11-24 21:25:00,21,36
2025-11-24 21:30:00,21,27
2025-11-24 21:35:00,17,14
2025-11-24 21:40:00,15,24
2025-11-24 21:45:00,10,16
2025-11-24 21:50:00,9,9
2025-11-24 21:55:00,10,12
2025-11-24 22:00:00,18,24
2025-11-24 22:05:00,13,17
2025-11-24 22:10:00,13,16
2025-11-24 22:15:00,6,12
2025-11-24 22:20:00,5,8
2025-11-24 22:25:00,6,9
2025-11-24 22:30:00,8,10
2025-11-24 22:35:00,8,9
2025-11-24 22:40:00,6,8
2025-11-24 22:45:00,13,19
2025-11-24 22:50:00,13,18
2025-11-24 22:55:00,9,14
2025-11-24 23:00:00,6,7
2025-11-24 23:05:00,1,1
2025-11-24 23:10:00,6,8
2025-11-24 23:15:00,8,10
2025-11-24 23:20:00,4,8
2025-11-24 23:25:00,5,5
2025-11-24 23:30:00,2,2
2025-11-24 23:35:00,1,3
2025-11-24 23:40:00,2,2
2025-11-24 23:45:00,2,3
2025-11-24 23:50:00,1,2
2025-11-24 23:55:00,2,3
2025-11-25 00:00:00,3,4
2025-11-25 00:05:00,2,3
2025-11-25 00:10:00,4,6
2025-11-25 00:15:00,5,7
2025-11-25 00:20:00,0,0
2025-11-25 00:25:00,6,6
2025-11-25 00:30:00,1,2
2025-11-25 00:35:00,1,0
2025-11-25 00:40:00,0,1
2025-11-25 00:45:00,1,1
2025-11-25 00:50:00,2,2
2025-11-25 00:55:00,1,1
2025-11-25 01:00:00,1,1
2025-11-25 01:05:00,1,2
2025-11-25 01:10:00,3,3
2025-11-25 01:15:00,2,2
2025-11-25 01:20:00,2,3
2025-11-25 01:25:00,1,2
2025-11-25 01:30:00,0,0
2025-11-25 01:35:00,1,2
2025-11-25 01:40:00,0,0
2025-11-25 01:45:00,1,2
2025-11-25 01:50:00,3,3
2025-11-25 01:55:00,1,0
2025-11-25 02:00:00,1,3
2025-11-25 02:05:00,0,0
2025-11-25 02:10:00,0,0
2025-11-25 02:15:00,1,0
2025-11-25 02:20:00,1,3
2025-11-25 02:25:00,1,2
2025-11-25 02:30:00,0,0
2025-11-25 02:35:00,0,0
2025-11-25 02:40:00,0,0
2025-11-25 02:45:00,0,0
2025-11-25 02:50:00,0,0
2025-11-25 02:55:00,0,0
2025-11-25 03:00:00,0,0
2025-11-25 03:05:00,0,0
2025-11-25 03:10:00,0,0
2025-11-25 03:15:00,0,0
2025-11-25 03:20:00,0,0
2025-11-25 03:25:00,0,0
2025-11-25 03:30:00,0,0
2025-11-25 03:35:00,0,0
2025-11-25 03:40:00,0,0
2025-11-25 03:45:00,0,0
2025-11-25 03:50:00,0,0
2025-11-25 03:55:00,0,0
2025-11-25 04:00:00,0,0
2025-11-25 04:05:00,0,0
2025-11-25 04:10:00,0,0
2025-11-25 04:15:00,0,0
2025-11-25 04:20:00,0,0
2025-11-25 04:25:00,0,0
2025-11-25 04:30:00,0,0
2025-11-25 04:35:00,0,0
2025-11-25 04:40:00,0,0
2025-11-25 04:45:00,0,0
2025-11-25 04:50:00,0,0
2025-11-25 04:55:00,4,2
2025-11-25 05:00:00,5,4
2025-11-25 05:05:00,0,0
2025-11-25 05:10:00,0,0
2025-11-25 05:15:00,0,0
2025-11-25 05:20:00,0,0
2025-11-25 05:25:00,0,0
2025-11-25 05:30:00,0,0
2025-11-25 05:35:00,0,0
2025-11-25 05:40:00,0,0
2025-11-25 05:45:00,0,0
2025-11-25 05:50:00,0,0
2025-11-25 05:55:00,0,0
2025-11-25 06:00:00,1,0
2025-11-25 06:05:00,0,1
2025-11-25 06:10:00,0,0
2025-11-25 06:15:00,0,0
2025-11-25 06:20:00,0,0
2025-11-25 06:25:00,4,3
2025-11-25 06:30:00,2,2
2025-11-25 06:35:00,3,2
2025-11-25 06:40:00,1,1
2025-11-25 06:45:00,4,3
2025-11-25 06:50:00,4,5
2025-11-25 06:55:00,6,4
2025-11-25 07:00:00,6,4
2025-11-25 07:05:00,2,2
2025-11-25 07:10:00,2,1
2025-11-25 07:15:00,9,8
2025-11-25 07:20:00,6,5
2025-11-25 07:25:00,9,14
2025-11-25 07:30:00,3,6
2025-11-25 07:35:00,3,4
2025-11-25 07:40:00,8,7
2025-11-25 07:45:00,3,5
2025-11-25 07:50:00,3,4
2025-11-25 07:55:00,2,1
2025-11-25 08:00:00,3,3
2025-11-25 08:05:00,2,3
2025-11-25 08:10:00,2,2
2025-11-25 08:15:00,5,5
2025-11-25 08:20:00,4,5
2025-11-25 08:25:00,4,4
2025-11-25 08:30:00,9,7
2025-11-25 08:35:00,7,5
2025-11-25 08:40:00,8,8
2025-11-25 08:45:00,5,10
2025-11-25 08:50:00,10,8
2025-11-25 08:55:00,12,20
2025-11-25 09:00:00,14,17
2025-11-25 09:05:00,18,32
2025-11-25 09:10:00,11,23
2025-11-25 09:15:00,13,23
2025-11-25 09:20:00,13,30
2025-11-25 09:25:00,13,20
2025-11-25 09:30:00,15,31
2025-11-25 09:35:00,11,23
2025-11-25 09:40:00,17,39
2025-11-25 09:45:00,28,57
2025-11-25 09:50:00,20,75
2025-11-25 09:55:00,28,94
2025-11-25 10:00:00,35,95
2025-11-25 10:05:00,40,105
2025-11-25 10:10:00,41,104
2025-11-25 10:15:00,37,112
2025-11-25 10:20:00,40,127
2025-11-25 10:25:00,40,154
2025-11-25 10:30:00,44,162
2025-11-25 10:35:00,43,139
2025-11-25 10:40:00,43,176
2025-11-25 10:45:00,37,151
2025-11-25 10:50:00,35,150
2025-11-25 10:55:00,41,147
2025-11-25 11:00:00,47,115
2025-11-25 11:05:00,42,118
2025-11-25 11:10:00,45,89
2025-11-25 11:15:00,36,89
2025-11-25 11:20:00,33,60
2025-11-25 11:25:00,35,54
2025-11-25 11:30:00,32,65
2025-11-25 11:35:00,36,53
2025-11-25 11:40:00,47,52
2025-11-25 11:45:00,55,64
2025-11-25 11:50:00,58,61
2025-11-25 11:55:00,68,65
2025-11-25 12:00:00,88,172
2025-11-25 12:05:00,67,168
2025-11-25 12:10:00,67,181
2025-11-25 12:15:00,67,196
2025-11-25 12:20:00,61,195
2025-11-25 12:25:00,74,224
2025-11-25 12:30:00,73,187
2025-11-25 12:35:00,77,185
2025-11-25 12:40:00,64,181
2025-11-25 12:45:00,65,170
2025-11-25 12:50:00,72,160
2025-11-25 12:55:00,65,146
2025-11-25 13:00:00,62,137
2025-11-25 13:05:00,63,145
2025-11-25 13:10:00,47,118
2025-11-25 13:15:00,54,154
2025-11-25 13:20:00,67,153
2025-11-25 13:25:00,55,138
2025-11-25 13:30:00,58,154
2025-11-25 13:35:00,59,132
2025-11-25 13:40:00,52,122
2025-11-25 13:45:00,59,136
2025-11-25 13:50:00,64,174
2025-11-25 13:55:00,66,192
2025-11-25 14:00:00,58,175
2025-11-25 14:05:00,47,143
2025-11-25 14:10:00,63,104
2025-11-25 14:15:00,44,70
2025-11-25 14:20:00,64,68
2025-11-25 14:25:00,62,74
2025-11-25 14:30:00,50,74
2025-11-25 14:35:00,53,97
2025-11-25 14:40:00,49,70
2025-11-25 14:45:00,38,64
2025-11-25 14:50:00,34,56
2025-11-25 14:55:00,43,67
2025-11-25 15:00:00,43,78
2025-11-25 15:05:00,50,90
2025-11-25 15:10:00,46,58
2025-11-25 15:15:00,34,52
2025-11-25 15:20:00,33,53
2025-11-25 15:25:00,45,57
2025-11-25 15:30:00,45,70
2025-11-25 15:35:00,48,60
2025-11-25 15:40:00,40,49
2025-11-25 15:45:00,45,50
2025-11-25 15:50:00,46,65
2025-11-25 15:55:00,39,54
2025-11-25 16:00:00,45,80
2025-11-25 16:05:00,51,68
2025-11-25 16:10:00,43,55
2025-11-25 16:15:00,49,66
2025-11-25 16:20:00,35,51
2025-11-25 16:25:00,52,72
2025-11-25 16:30:00,45,81
2025-11-25 16:35:00,47,63
2025-11-25 16:40:00,42,55
2025-11-25 16:45:00,50,63
2025-11-25 16:50:00,40,58
2025-11-25 16:55:00,46,56
2025-11-25 17:00:00,40,56
2025-11-25 17:05:00,47,52
2025-11-25 17:10:00,33,72
2025-11-25 17:15:00,32,43
2025-11-25 17:20:00,49,64
2025-11-25 17:25:00,30,61
2025-11-25 17:30:00,35,47
2025-11-25 17:35:00,29,39
2025-11-25 17:40:00,52,54
2025-11-25 17:45:00,36,60
2025-11-25 17:50:00,31,48
2025-11-25 17:55:00,41,46
2025-11-25 18:00:00,82,75
2025-11-25 18:05:00,80,79
2025-11-25 18:10:00,76,66
2025-11-25 18:15:00,82,73
2025-11-25 18:20:00,94,82
2025-11-25 18:25:00,102,85
2025-11-25 18:30:00,109,136
2025-11-25 18:35:00,92,153
2025-11-25 18:40:00,87,139
2025-11-25 18:45:00,92,108
2025-11-25 18:50:00,94,111
2025-11-25 18:55:00,96,111
2025-11-25 19:00:00,111,90
2025-11-25 19:05:00,100,120
2025-11-25 19:10:00,85,112
2025-11-25 19:15:00,89,93
2025-11-25 19:20:00,95,104
2025-11-25 19:25:00,89,101
2025-11-25 19:30:00,90,80
2025-11-25 19:35:00,80,76
2025-11-25 19:40:00,81,72
2025-11-25 19:45:00,62,76
2025-11-25 19:50:00,56,62
2025-11-25 19:55:00,46,65
2025-11-25 20:00:00,46,52
2025-11-25 20:05:00,45,47
2025-11-25 20:10:00,49,57
2025-11-25 20:15:00,33,41
2025-11-25 20:20:00,36,48
2025-11-25 20:25:00,31,42
2025-11-25 20:30:00,38,47
2025-11-25 20:35:00,27,37
2025-11-25 20:40:00,21,23
2025-11-25 20:45:00,22,32
2025-11-25 20:50:00,18,24
2025-11-25 20:55:00,21,25
2025-11-25 21:00:00,27,28
2025-11-25 21:05:00,33,41
2025-11-25 21:10:00,20,26
2025-11-25 21:15:00,26,27
2025-11-25 21:20:00,30,30
2025-11-25 21:25:00,19,27
2025-11-25 21:30:00,16,17
2025-11-25 21:35:00,12,16
2025-11-25 21:40:00,9,15
2025-11-25 21:45:00,12,13
2025-11-25 21:50:00,12,11
2025-11-25 21:55:00,18,21
2025-11-25 22:00:00,12,17
2025-11-25 22:05:00,11,12
2025-11-25 22:10:00,15,18
2025-11-25 22:15:00,8,13
2025-11-25 22:20:00,11,11
2025-11-25 22:25:00,8,10
2025-11-25 22:30:00,17,18
2025-11-25 22:35:00,6,14
2025-11-25 22:40:00,7,11
2025-11-25 22:45:00,4,10
2025-11-25 22:50:00,6,11
2025-11-25 22:55:00,5,6
2025-11-25 23:00:00,8,11
2025-11-25 23:05:00,2,6
2025-11-25 23:10:00,5,7
2025-11-25 23:15:00,5,3
2025-11-25 23:20:00,5,8
2025-11-25 23:25:00,5,8
2025-11-25 23:30:00,4,6
2025-11-25 23:35:00,1,1
2025-11-25 23:40:00,2,2
2025-11-25 23:45:00,3,5
2025-11-25 23:50:00,3,4
2025-11-25 23:55:00,3,4
2025-11-26 00:00:00,4,7
2025-11-26 00:05:00,7,10
2025-11-26 00:10:00,1,0
2025-11-26 00:15:00,5,8
2025-11-26 00:20:00,3,7
2025-11-26 00:25:00,0,0
2025-11-26 00:30:00,5,5
2025-11-26 00:35:00,3,4
2025-11-26 00:40:00,2,3
2025-11-26 00:45:00,0,0
2025-11-26 00:50:00,3,2
2025-11-26 00:55:00,2,4
2025-11-26 01:00:00,1,1
2025-11-26 01:05:00,2,2
2025-11-26 01:10:00,0,0
2025-11-26 01:15:00,1,1
2025-11-26 01:20:00,1,2
2025-11-26 01:25:00,0,0
2025-11-26 01:30:00,2,1
2025-11-26 01:35:00,3,4
2025-11-26 01:40:00,0,0
2025-11-26 01:45:00,0,0
2025-11-26 01:50:00,0,0
2025-11-26 01:55:00,0,0
2025-11-26 02:00:00,0,0
2025-11-26 02:05:00,0,0
2025-11-26 02:10:00,0,0
2025-11-26 02:15:00,0,0
2025-11-26 02:20:00,1,1
2025-11-26 02:25:00,2,2
2025-11-26 02:30:00,0,0
2025-11-26 02:35:00,0,0
2025-11-26 02:40:00,0,0
2025-11-26 02:45:00,0,0
2025-11-26 02:50:00,1,1
2025-11-26 02:55:00,1,0
2025-11-26 03:00:00,0,1
2025-11-26 03:05:00,0,0
2025-11-26 03:10:00,1,0
2025-11-26 03:15:00,1,2
2025-11-26 03:20:00,0,0
2025-11-26 03:25:00,0,0
2025-11-26 03:30:00,0,0
2025-11-26 03:35:00,1,1
2025-11-26 03:40:00,1,1
2025-11-26 03:45:00,1,0
2025-11-26 03:50:00,0,2
2025-11-26 03:55:00,0,0
2025-11-26 04:00:00,1,2
2025-11-26 04:05:00,1,1
2025-11-26 04:10:00,1,1
2025-11-26 04:15:00,0,0
2025-11-26 04:20:00,0,0
2025-11-26 04:25:00,0,0
2025-11-26 04:30:00,0,0
2025-11-26 04:35:00,0,0
2025-11-26 04:40:00,0,0
2025-11-26 04:45:00,0,0
2025-11-26 04:50:00,0,0
2025-11-26 04:55:00,0,0
2025-11-26 05:00:00,0,0
2025-11-26 05:05:00,0,0
2025-11-26 05:10:00,3,1
2025-11-26 05:15:00,4,4
2025-11-26 05:20:00,0,0
2025-11-26 05:25:00,0,0
2025-11-26 05:30:00,0,0
2025-11-26 05:35:00,0,0
2025-11-26 05:40:00,0,0
2025-11-26 05:45:00,0,0
2025-11-26 05:50:00,0,0
2025-11-26 05:55:00,0,0
2025-11-26 06:00:00,0,0
2025-11-26 06:05:00,0,0
2025-11-26 06:10:00,0,0
2025-11-26 06:15:00,0,0
2025-11-26 06:20:00,2,1
2025-11-26 06:25:00,0,0
2025-11-26 06:30:00,2,2
2025-11-26 06:35:00,3,4
2025-11-26 06:40:00,3,2
2025-11-26 06:45:00,7,4
2025-11-26 06:50:00,7,6
2025-11-26 06:55:00,5,4
2025-11-26 07:00:00,7,4
2025-11-26 07:05:00,4,2
2025-11-26 07:10:00,2,1
2025-11-26 07:15:00,8,5
2025-11-26 07:20:00,6,5
2025-11-26 07:25:00,8,12
2025-11-26 07:30:00,6,6
2025-11-26 07:35:00,4,4
2025-11-26 07:40:00,6,3
2025-11-26 07:45:00,0,0
2025-11-26 07:50:00,7,7
2025-11-26 07:55:00,5,4
2025-11-26 08:00:00,9,6
2025-11-26 08:05:00,3,6
2025-11-26 08:10:00,2,2
2025-11-26 08:15:00,4,3
2025-11-26 08:20:00,9,9
2025-11-26 08:25:00,2,1
2025-11-26 08:30:00,5,5
2025-11-26 08:35:00,6,7
2025-11-26 08:40:00,9,9
2025-11-26 08:45:00,13,21
2025-11-26 08:50:00,12,15
2025-11-26 08:55:00,13,15
2025-11-26 09:00:00,9,18
2025-11-26 09:05:00,6,11
2025-11-26 09:10:00,16,18
2025-11-26 09:15:00,13,18
2025-11-26 09:20:00,16,34
2025-11-26 09:25:00,21,32
2025-11-26 09:30:00,17,31
2025-11-26 09:35:00,19,28
2025-11-26 09:40:00,18,46
2025-11-26 09:45:00,30,59
2025-11-26 09:50:00,20,67
2025-11-26 09:55:00,25,72
2025-11-26 10:00:00,25,88
2025-11-26 10:05:00,28,70
2025-11-26 10:10:00,28,108
2025-11-26 10:15:00,38,83
2025-11-26 10:20:00,32,118
2025-11-26 10:25:00,37,117
2025-11-26 10:30:00,39,152
2025-11-26 10:35:00,45,141
2025-11-26 10:40:00,38,138
2025-11-26 10:45:00,35,162
2025-11-26 10:50:00,47,150
2025-11-26 10:55:00,42,148
2025-11-26 11:00:00,49,115
2025-11-26 11:05:00,48,98
2025-11-26 11:10:00,43,92
2025-11-26 11:15:00,38,71
2025-11-26 11:20:00,52,78
2025-11-26 11:25:00,47,79
2025-11-26 11:30:00,39,79
2025-11-26 11:35:00,46,73
2025-11-26 11:40:00,36,53
2025-11-26 11:45:00,41,63
2025-11-26 11:50:00,66,83
2025-11-26 11:55:00,72,105
2025-11-26 12:00:00,93,158
2025-11-26 12:05:00,86,169
2025-11-26 12:10:00,76,210
2025-11-26 12:15:00,92,165
2025-11-26 12:20:00,74,163
2025-11-26 12:25:00,79,218
2025-11-26 12:30:00,68,187
2025-11-26 12:35:00,64,158
2025-11-26 12:40:00,65,157
2025-11-26 12:45:00,66,178
2025-11-26 12:50:00,64,169
2025-11-26 12:55:00,68,128
2025-11-26 13:00:00,58,129
2025-11-26 13:05:00,60,121
2025-11-26 13:10:00,51,88
2025-11-26 13:15:00,53,139
2025-11-26 13:20:00,57,114
2025-11-26 13:25:00,49,126
2025-11-26 13:30:00,42,135
2025-11-26 13:35:00,33,136
2025-11-26 13:40:00,46,116
2025-11-26 13:45:00,42,173
2025-11-26 13:50:00,39,125
2025-11-26 13:55:00,44,184
2025-11-26 14:00:00,43,140
2025-11-26 14:05:00,60,139
2025-11-26 14:10:00,49,101
2025-11-26 14:15:00,45,81
2025-11-26 14:20:00,41,59
2025-11-26 14:25:00,44,71
2025-11-26 14:30:00,34,59
2025-11-26 14:35:00,45,63
2025-11-26 14:40:00,44,58
2025-11-26 14:45:00,48,65
2025-11-26 14:50:00,57,62
2025-11-26 14:55:00,59,79
2025-11-26 15:00:00,61,85
2025-11-26 15:05:00,34,58
2025-11-26 15:10:00,43,68
2025-11-26 15:15:00,45,64
2025-11-26 15:20:00,60,68
2025-11-26 15:25:00,51,70
2025-11-26 15:30:00,58,66
2025-11-26 15:35:00,47,59
2025-11-26 15:40:00,38,53
2025-11-26 15:45:00,45,49
2025-11-26 15:50:00,40,59
2025-11-26 15:55:00,37,42
2025-11-26 16:00:00,52,75
2025-11-26 16:05:00,47,52
2025-11-26 16:10:00,44,60
2025-11-26 16:15:00,43,58
2025-11-26 16:20:00,46,52
2025-11-26 16:25:00,33,54
2025-11-26 16:30:00,50,61
2025-11-26 16:35:00,52,69
2025-11-26 16:40:00,37,49
2025-11-26 16:45:00,51,78
2025-11-26 16:50:00,34,51
2025-11-26 16:55:00,37,58
2025-11-26 17:00:00,41,53
2025-11-26 17:05:00,28,48
2025-11-26 17:10:00,50,68
2025-11-26 17:15:00,41,43
2025-11-26 17:20:00,30,50
2025-11-26 17:25:00,38,51
2025-11-26 17:30:00,25,37
2025-11-26 17:35:00,46,66
2025-11-26 17:40:00,35,56
2025-11-26 17:45:00,44,56
2025-11-26 17:50:00,43,59
2025-11-26 17:55:00,45,46
2025-11-26 18:00:00,95,96
2025-11-26 18:05:00,75,80
2025-11-26 18:10:00,84,67
2025-11-26 18:15:00,90,73
2025-11-26 18:20:00,98,78
2025-11-26 18:25:00,87,109
2025-11-26 18:30:00,99,140
2025-11-26 18:35:00,99,152
2025-11-26 18:40:00,104,117
2025-11-26 18:45:00,82,121
2025-11-26 18:50:00,90,107
2025-11-26 18:55:00,92,135
2025-11-26 19:00:00,97,111
2025-11-26 19:05:00,99,110
2025-11-26 19:10:00,97,99
2025-11-26 19:15:00,94,97
2025-11-26 19:20:00,84,102
2025-11-26 19:25:00,80,69
2025-11-26 19:30:00,95,87
2025-11-26 19:35:00,71,71
2025-11-26 19:40:00,66,70
2025-11-26 19:45:00,40,56
2025-11-26 19:50:00,41,50
2025-11-26 19:55:00,47,51
2025-11-26 20:00:00,45,60
2025-11-26 20:05:00,36,44
2025-11-26 20:10:00,46,56
2025-11-26 20:15:00,27,33
2025-11-26 20:20:00,30,48
2025-11-26 20:25:00,37,44
2025-11-26 20:30:00,29,39
2025-11-26 20:35:00,22,32
2025-11-26 20:40:00,27,33
2025-11-26 20:45:00,35,39
2025-11-26 20:50:00,30,33
2025-11-26 20:55:00,20,31
2025-11-26 21:00:00,18,20
2025-11-26 21:05:00,23,20
2025-11-26 21:10:00,21,24
2025-11-26 21:15:00,13,18
2025-11-26 21:20:00,14,14
2025-11-26 21:25:00,13,16
2025-11-26 21:30:00,14,24
2025-11-26 21:35:00,14,17
2025-11-26 21:40:00,25,23
2025-11-26 21:45:00,14,14
2025-11-26 21:50:00,13,21
2025-11-26 21:55:00,13,14
2025-11-26 22:00:00,7,12
2025-11-26 22:05:00,16,21
2025-11-26 22:10:00,12,18
2025-11-26 22:15:00,6,13
2025-11-26 22:20:00,17,16
2025-11-26 22:25:00,12,17
2025-11-26 22:30:00,10,10
2025-11-26 22:35:00,6,9
2025-11-26 22:40:00,9,7
2025-11-26 22:45:00,10,12
2025-11-26 22:50:00,3,5
2025-11-26 22:55:00,9,11
2025-11-26 23:00:00,3,5
2025-11-26 23:05:00,5,5
2025-11-26 23:10:00,5,9
2025-11-26 23:15:00,3,6
2025-11-26 23:20:00,6,7
2025-11-26 23:25:00,2,3
2025-11-26 23:30:00,5,4
2025-11-26 23:35:00,3,3
2025-11-26 23:40:00,2,4
2025-11-26 23:45:00,3,2
2025-11-26 23:50:00,4,7
2025-11-26 23:55:00,1,0
2025-11-27 00:00:00,2,3
2025-11-27 00:05:00,2,1
2025-11-27 00:10:00,2,2
2025-11-27 00:15:00,2,3
2025-11-27 00:20:00,4,4
2025-11-27 00:25:00,3,6
2025-11-27 00:30:00,4,4
2025-11-27 00:35:00,4,6
2025-11-27 00:40:00,1,2
2025-11-27 00:45:00,3,3
2025-11-27 00:50:00,4,7
2025-11-27 00:55:00,2,3
2025-11-27 01:00:00,3,3
2025-11-27 01:05:00,1,2
2025-11-27 01:10:00,0,0
2025-11-27 01:15:00,1,1
2025-11-27 01:20:00,1,2
2025-11-27 01:25:00,2,4
2025-11-27 01:30:00,1,2
2025-11-27 01:35:00,0,0
2025-11-27 01:40:00,1,0
2025-11-27 01:45:00,1,2
2025-11-27 01:50:00,0,0
2025-11-27 01:55:00,3,5
2025-11-27 02:00:00,1,2
2025-11-27 02:05:00,1,0
2025-11-27 02:10:00,0,2
2025-11-27 02:15:00,1,1
2025-11-27 02:20:00,0,0
2025-11-27 02:25:00,0,0
2025-11-27 02:30:00,0,0
2025-11-27 02:35:00,0,0
2025-11-27 02:40:00,2,1
2025-11-27 02:45:00,2,4
2025-11-27 02:50:00,1,2
2025-11-27 02:55:00,0,0
2025-11-27 03:00:00,0,0
2025-11-27 03:05:00,0,0
2025-11-27 03:10:00,0,0
2025-11-27 03:15:00,0,0
2025-11-27 03:20:00,2,3
2025-11-27 03:25:00,1,1
2025-11-27 03:30:00,0,0
2025-11-27 03:35:00,0,0
2025-11-27 03:40:00,0,0
2025-11-27 03:45:00,0,0
2025-11-27 03:50:00,0,0
2025-11-27 03:55:00,0,0
2025-11-27 04:00:00,0,0
2025-11-27 04:05:00,1,1
2025-11-27 04:10:00,0,0
