hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,total_demand,traffic_state_id,traffic_state
1,0,1,1,0,1,0,2,1,Idle Period
0,0,0,0,1,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,3,2,3,4,5,0,5,1,Idle Period
2,1,3,6,3,5,0,6,1,Idle Period
0,1,1,2,2,1,0,2,1,Idle Period
0,1,1,2,2,2,0,2,1,Idle Period
0,0,0,1,1,1,0,0,1,Idle Period
2,6,8,6,3,10,0,16,1,Idle Period
4,0,4,7,5,4,0,8,1,Idle Period
6,0,3,7,8,10,0,9,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,3,3,4,3,6,0,6,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,2,2,2,1,3,0,4,1,Idle Period
1,0,1,1,2,2,0,2,1,Idle Period
0,1,1,1,1,1,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
2,2,4,5,6,4,0,8,1,Idle Period
0,3,3,9,8,7,0,6,1,Idle Period
0,1,1,1,2,3,0,2,1,Idle Period
1,0,1,1,1,1,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
0,1,2,1,2,4,0,3,1,Idle Period
1,0,1,1,2,1,0,2,1,Idle Period
0,1,1,1,0,1,0,2,1,Idle Period
2,0,3,4,5,4,0,5,1,Idle Period
0,1,1,2,0,1,0,2,1,Idle Period
0,0,0,0,1,1,0,0,1,Idle Period
0,1,1,2,1,2,0,2,1,Idle Period
0,1,1,1,1,2,0,2,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,1,1,1,0,1,0,2,1,Idle Period
0,1,1,1,2,3,0,2,1,Idle Period
2,0,2,3,4,3,0,4,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,2,2,1,2,5,0,4,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
0,0,1,1,1,3,0,1,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,3,2,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
1,0,1,1,1,1,0,2,1,Idle Period
1,1,2,2,2,3,0,4,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
1,1,2,2,3,3,0,4,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,3,2,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
1,1,2,2,1,2,0,4,1,Idle Period
0,0,0,0,1,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,2,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,2,2,2,2,5,0,4,1,Idle Period
0,0,0,0,0,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
1,1,2,2,1,3,0,4,1,Idle Period
0,0,0,0,1,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
8,0,7,6,8,9,0,15,1,Idle Period
3,0,7,2,4,13,0,10,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
2,0,1,1,1,2,0,3,1,Idle Period
4,0,3,3,3,6,0,7,1,Idle Period
1,0,1,1,1,2,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
2,0,1,2,2,2,0,3,1,Idle Period
8,2,8,10,6,14,0,18,1,Idle Period
8,1,7,6,9,16,0,16,1,Idle Period
4,1,2,3,3,6,0,7,1,Idle Period
3,0,3,2,3,4,0,6,1,Idle Period
4,1,3,4,2,7,0,8,1,Idle Period
1,1,2,3,5,4,0,4,1,Idle Period
7,3,9,10,10,13,0,19,1,Idle Period
1,2,3,4,6,8,0,6,1,Idle Period
8,2,13,15,13,21,0,23,1,Idle Period
3,8,8,4,4,14,0,19,1,Idle Period
2,8,12,9,9,23,0,22,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
2,1,3,3,2,2,0,6,1,Idle Period
2,0,2,2,3,3,0,4,1,Idle Period
2,1,3,4,3,6,0,6,1,Idle Period
2,1,3,4,2,6,0,6,1,Idle Period
0,0,0,0,1,0,0,0,1,Idle Period
0,2,2,3,3,4,0,4,1,Idle Period
2,1,4,3,4,5,0,7,1,Idle Period
3,1,2,2,2,4,0,6,1,Idle Period
2,1,5,6,5,10,0,8,1,Idle Period
0,1,1,1,1,2,0,2,1,Idle Period
5,0,4,4,4,7,0,9,1,Idle Period
6,1,6,7,7,11,0,13,1,Idle Period
7,2,9,11,8,14,0,18,1,Idle Period
9,1,10,10,12,19,0,20,1,Idle Period
10,3,14,13,17,21,0,27,1,Idle Period
12,1,20,26,28,32,0,33,1,Idle Period
9,1,11,16,16,22,0,21,1,Idle Period
12,3,15,18,18,27,0,30,1,Idle Period
13,1,24,31,28,35,0,38,1,Idle Period
13,3,31,29,27,36,0,47,1,Idle Period
16,5,33,40,49,54,0,54,1,Idle Period
23,9,53,68,61,70,0,85,2,Morning Peak
21,7,44,52,56,69,0,72,2,Morning Peak
18,11,47,74,72,70,0,76,2,Morning Peak
23,8,54,74,68,73,0,85,2,Morning Peak
20,15,60,119,106,75,0,95,2,Morning Peak
15,9,55,108,124,75,0,79,2,Morning Peak
26,9,52,129,122,77,0,87,2,Morning Peak
31,8,61,99,118,75,0,100,2,Morning Peak
23,12,58,125,131,77,0,93,2,Morning Peak
25,12,57,126,122,77,0,94,2,Morning Peak
27,18,56,128,130,85,0,101,2,Morning Peak
29,30,58,159,138,75,0,117,2,Morning Peak
23,19,57,179,171,76,0,99,2,Morning Peak
24,21,67,138,152,78,0,112,2,Morning Peak
22,17,56,151,144,79,0,95,2,Morning Peak
19,19,56,132,145,78,0,94,2,Morning Peak
28,19,63,134,149,77,0,110,2,Morning Peak
26,18,58,150,138,79,0,102,2,Morning Peak
25,24,57,137,132,79,0,106,1,Idle Period
25,22,57,106,137,78,0,104,1,Idle Period
18,23,57,113,123,79,0,98,1,Idle Period
29,22,55,78,78,73,0,106,1,Idle Period
19,26,54,75,84,78,0,99,1,Idle Period
20,13,48,67,64,64,0,81,1,Idle Period
19,23,50,68,73,74,0,92,3,Lunch Peak
16,20,41,65,73,67,0,77,3,Lunch Peak
14,19,37,49,42,59,0,70,3,Lunch Peak
19,38,45,62,65,69,0,102,3,Lunch Peak
15,32,34,51,51,65,0,81,3,Lunch Peak
20,51,38,87,66,71,0,109,3,Lunch Peak
26,70,43,178,143,81,0,139,3,Lunch Peak
31,83,46,197,215,84,0,160,3,Lunch Peak
16,67,52,195,176,81,0,135,3,Lunch Peak
13,66,39,231,229,74,0,118,3,Lunch Peak
16,62,40,189,208,75,0,118,3,Lunch Peak
14,55,41,222,195,72,0,110,3,Lunch Peak
24,54,46,189,216,74,0,124,3,Lunch Peak
20,52,46,186,196,79,0,118,3,Lunch Peak
20,61,45,192,160,77,0,126,3,Lunch Peak
12,50,51,170,202,80,0,113,3,Lunch Peak
10,58,45,169,166,77,0,113,3,Lunch Peak
14,52,51,148,166,81,0,117,3,Lunch Peak
21,54,52,157,169,79,0,127,3,Lunch Peak
16,46,42,144,111,88,1,104,3,Lunch Peak
15,35,47,118,157,90,0,97,3,Lunch Peak
13,40,58,143,133,79,0,111,3,Lunch Peak
23,47,51,133,133,79,0,121,3,Lunch Peak
26,36,55,165,156,77,0,117,3,Lunch Peak
20,28,54,141,138,77,0,102,3,Lunch Peak
18,30,57,139,140,74,0,105,3,Lunch Peak
26,24,62,133,144,76,0,112,3,Lunch Peak
23,27,52,164,168,77,0,102,3,Lunch Peak
22,28,62,157,142,76,0,112,3,Lunch Peak
22,37,55,218,197,78,0,114,3,Lunch Peak
15,46,54,171,179,79,0,115,3,Lunch Peak
28,23,53,115,152,78,0,104,3,Lunch Peak
28,30,54,101,97,81,0,112,3,Lunch Peak
25,28,47,95,98,73,0,100,3,Lunch Peak
29,47,47,70,80,81,0,123,3,Lunch Peak
29,40,50,87,81,80,0,119,3,Lunch Peak
16,39,43,66,75,77,0,98,1,Idle Period
21,36,43,66,63,69,0,100,1,Idle Period
17,22,44,66,65,68,0,83,1,Idle Period
14,24,29,48,56,57,0,67,1,Idle Period
21,43,47,70,58,68,0,111,1,Idle Period
16,31,48,73,75,77,0,95,1,Idle Period
20,33,42,58,63,72,0,95,1,Idle Period
16,20,35,57,60,63,0,71,1,Idle Period
14,25,35,51,51,59,0,74,1,Idle Period
21,24,39,52,50,63,0,84,1,Idle Period
17,24,35,69,66,62,0,76,1,Idle Period
19,23,44,65,55,62,0,86,1,Idle Period
21,19,37,62,61,63,0,77,1,Idle Period
18,31,41,55,60,65,0,90,1,Idle Period
13,21,31,47,51,57,0,65,1,Idle Period
11,26,27,48,48,50,0,64,1,Idle Period
14,27,32,56,67,56,0,73,1,Idle Period
18,34,44,75,68,68,0,96,1,Idle Period
20,26,37,65,71,59,0,83,1,Idle Period
5,25,27,52,54,54,0,57,1,Idle Period
14,22,31,52,55,54,0,67,1,Idle Period
17,30,42,82,74,62,0,89,1,Idle Period
14,40,43,71,70,74,0,97,1,Idle Period
24,40,42,70,71,75,0,106,1,Idle Period
14,42,33,71,60,64,0,89,1,Idle Period
21,28,37,64,69,64,0,86,1,Idle Period
21,30,42,59,58,68,0,93,1,Idle Period
18,31,40,60,67,67,0,89,1,Idle Period
18,28,43,64,63,63,0,89,1,Idle Period
13,44,41,64,65,73,0,98,1,Idle Period
17,34,36,68,66,65,0,87,1,Idle Period
13,22,32,46,54,54,0,67,1,Idle Period
11,22,29,37,43,46,0,62,1,Idle Period
13,15,33,48,47,50,0,61,1,Idle Period
8,25,23,46,47,47,0,56,1,Idle Period
15,17,30,39,32,48,0,62,1,Idle Period
12,21,30,49,47,51,0,63,1,Idle Period
11,22,30,47,41,48,0,63,1,Idle Period
11,21,23,42,38,43,0,55,1,Idle Period
8,14,25,36,42,39,0,47,1,Idle Period
15,29,32,46,43,54,0,76,1,Idle Period
11,18,29,39,35,47,0,58,1,Idle Period
14,59,33,83,69,67,0,106,4,Evening Peak
14,78,34,71,65,72,0,126,4,Evening Peak
11,63,28,82,86,66,0,102,4,Evening Peak
14,72,30,73,71,75,0,116,4,Evening Peak
10,73,32,78,65,74,0,115,4,Evening Peak
9,79,25,99,73,71,0,113,4,Evening Peak
9,92,27,123,140,74,0,128,4,Evening Peak
12,93,30,161,124,75,0,135,4,Evening Peak
8,96,30,172,160,72,0,134,4,Evening Peak
7,85,27,129,139,73,0,119,4,Evening Peak
11,89,28,132,120,74,0,128,4,Evening Peak
8,85,25,123,120,74,0,118,4,Evening Peak
7,79,25,110,113,69,0,111,4,Evening Peak
7,85,23,123,109,72,0,115,4,Evening Peak
8,84,26,95,108,70,0,118,4,Evening Peak
15,82,33,87,81,71,0,130,4,Evening Peak
8,88,22,89,83,73,0,118,4,Evening Peak
7,80,25,95,79,64,0,112,4,Evening Peak
8,75,24,86,77,69,0,107,4,Evening Peak
5,70,25,70,82,65,0,100,4,Evening Peak
10,75,25,80,75,65,0,110,4,Evening Peak
7,39,20,58,60,50,0,66,4,Evening Peak
6,38,23,58,58,51,0,67,4,Evening Peak
11,48,29,76,63,60,0,88,4,Evening Peak
9,35,23,56,59,47,0,67,1,Idle Period
9,30,22,38,43,44,0,61,1,Idle Period
4,39,15,53,53,43,0,58,1,Idle Period
6,34,21,49,48,41,0,61,1,Idle Period
6,31,19,43,39,42,0,56,1,Idle Period
5,31,16,59,54,43,0,52,1,Idle Period
4,31,13,33,25,32,0,48,1,Idle Period
5,24,18,42,44,37,0,47,1,Idle Period
7,25,18,29,21,35,0,50,1,Idle Period
6,14,18,28,33,30,0,38,1,Idle Period
7,20,19,36,34,37,0,46,1,Idle Period
5,8,14,22,23,25,0,27,1,Idle Period
2,23,10,23,22,25,0,35,1,Idle Period
3,13,12,18,19,23,0,28,1,Idle Period
2,17,12,23,21,30,0,31,1,Idle Period
1,15,10,23,21,25,0,26,1,Idle Period
3,20,16,33,33,34,0,39,1,Idle Period
3,18,14,36,32,32,0,35,1,Idle Period
2,19,13,27,35,32,0,34,1,Idle Period
1,16,11,14,14,27,0,28,1,Idle Period
3,12,11,24,22,27,0,26,1,Idle Period
0,10,8,16,12,25,0,18,1,Idle Period
1,8,8,9,12,16,0,17,1,Idle Period
0,10,6,12,9,16,0,16,1,Idle Period
3,15,14,24,23,29,0,32,1,Idle Period
4,9,12,17,16,23,0,25,1,Idle Period
2,11,11,16,19,24,0,24,1,Idle Period
1,5,6,12,12,19,0,12,1,Idle Period
0,5,4,8,6,10,0,9,1,Idle Period
1,5,5,9,7,12,0,11,1,Idle Period
0,8,5,10,9,14,0,13,1,Idle Period
0,8,7,9,6,14,0,15,1,Idle Period
0,6,6,8,8,18,0,12,1,Idle Period
1,12,10,19,15,22,0,23,1,Idle Period
2,11,12,18,18,25,0,25,1,Idle Period
0,9,8,14,14,21,0,17,1,Idle Period
0,6,5,7,9,15,0,11,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,6,5,8,7,13,0,11,1,Idle Period
1,7,6,10,11,16,0,14,1,Idle Period
0,4,5,8,8,11,0,9,1,Idle Period
0,5,3,5,5,11,0,8,1,Idle Period
1,1,2,2,2,2,0,4,1,Idle Period
0,1,1,3,2,4,0,2,1,Idle Period
0,2,2,2,2,5,0,4,1,Idle Period
0,2,2,3,2,6,0,4,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,2,2,3,3,5,0,4,1,Idle Period
0,3,3,4,3,6,0,6,1,Idle Period
0,2,2,3,4,8,0,4,1,Idle Period
0,4,3,6,4,7,0,7,1,Idle Period
1,4,6,7,7,15,0,11,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
1,5,5,6,6,12,0,11,1,Idle Period
0,1,1,2,2,4,0,2,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
0,0,1,1,1,3,0,1,1,Idle Period
1,0,1,1,0,0,0,2,1,Idle Period
0,2,2,2,3,7,0,4,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,1,1,1,1,3,0,2,1,Idle Period
0,1,1,2,2,3,0,2,1,Idle Period
0,3,3,3,2,7,0,6,1,Idle Period
0,2,2,2,2,7,0,4,1,Idle Period
0,2,2,3,3,6,0,4,1,Idle Period
0,1,1,2,2,4,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,2,2,3,0,2,1,Idle Period
0,3,3,3,2,8,0,6,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
0,1,2,3,3,6,0,3,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,0,0,0,0,0,1,1,Idle Period
0,1,2,3,3,5,0,3,1,Idle Period
0,1,1,2,1,3,0,2,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,1,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
4,0,4,2,3,2,0,8,1,Idle Period
5,0,9,4,6,16,0,14,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,1,1,0,0,1,0,2,1,Idle Period
0,0,0,1,1,1,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
0,0,0,0,0,0,0,0,1,Idle Period
4,0,2,3,2,3,0,6,1,Idle Period
2,0,2,2,2,4,0,4,1,Idle Period
3,0,2,2,1,4,0,5,1,Idle Period
1,0,1,1,1,2,0,2,1,Idle Period
4,0,2,3,4,4,0,6,1,Idle Period
4,0,4,5,3,7,0,8,1,Idle Period
6,0,4,4,4,7,0,10,1,Idle Period
6,0,4,4,4,7,0,10,1,Idle Period
2,0,1,2,2,3,0,3,1,Idle Period
2,0,1,1,0,1,0,3,1,Idle Period
8,1,5,8,8,11,0,14,1,Idle Period
3,3,5,5,3,7,0,11,1,Idle Period
2,7,12,14,7,17,0,21,1,Idle Period
2,1,4,6,15,11,0,7,1,Idle Period
3,0,3,4,3,4,0,6,1,Idle Period
1,7,8,7,5,12,0,16,1,Idle Period
2,1,3,5,2,4,0,6,1,Idle Period
3,0,3,4,7,4,0,6,1,Idle Period
0,2,1,1,1,2,0,3,1,Idle Period
3,0,3,3,2,4,0,6,1,Idle Period
2,0,2,3,3,4,0,4,1,Idle Period
1,1,2,2,2,4,0,4,1,Idle Period
4,1,5,5,3,7,0,10,1,Idle Period
4,0,2,5,6,6,0,6,1,Idle Period
4,0,4,4,3,7,0,8,1,Idle Period
8,1,13,7,6,18,0,22,1,Idle Period
6,1,7,5,3,13,0,14,1,Idle Period
7,1,6,8,9,12,0,14,1,Idle Period
5,0,7,10,9,12,0,12,1,Idle Period
9,1,9,8,11,14,0,19,1,Idle Period
9,3,13,20,14,22,0,25,1,Idle Period
8,6,17,17,21,25,0,31,1,Idle Period
13,5,22,32,29,33,0,40,1,Idle Period
9,2,18,23,21,23,0,29,1,Idle Period
10,3,20,23,25,33,0,33,1,Idle Period
12,1,29,30,32,37,0,42,1,Idle Period
11,2,22,20,25,37,0,35,1,Idle Period
12,3,24,31,34,40,0,39,2,Morning Peak
10,1,24,23,22,31,0,35,2,Morning Peak
14,3,35,39,48,56,0,52,2,Morning Peak
20,8,51,57,47,61,0,79,2,Morning Peak
15,5,51,75,80,71,0,71,2,Morning Peak
17,11,55,94,92,75,0,83,2,Morning Peak
23,12,57,95,103,77,0,92,2,Morning Peak
30,10,57,105,109,76,0,97,2,Morning Peak
29,12,61,104,108,75,0,102,2,Morning Peak
29,8,60,112,119,81,0,97,2,Morning Peak
22,18,60,127,127,77,0,100,2,Morning Peak
21,19,70,154,146,80,0,110,2,Morning Peak
21,23,53,162,160,76,0,97,2,Morning Peak
21,22,55,139,145,68,0,98,2,Morning Peak
23,20,50,176,157,67,0,93,2,Morning Peak
22,15,52,151,158,70,0,89,2,Morning Peak
23,12,47,150,152,61,0,82,2,Morning Peak
21,20,58,147,133,73,0,99,2,Morning Peak
23,24,48,115,132,67,0,95,1,Idle Period
16,26,54,118,113,68,0,96,1,Idle Period
21,24,53,89,102,74,0,98,1,Idle Period
17,19,54,89,117,73,0,90,1,Idle Period
17,16,50,60,66,72,0,83,1,Idle Period
18,17,46,54,56,60,0,81,1,Idle Period
20,12,43,65,72,67,0,75,3,Lunch Peak
20,16,46,53,53,64,0,82,3,Lunch Peak
15,32,42,52,53,66,0,89,3,Lunch Peak
21,34,42,64,58,69,0,97,3,Lunch Peak
17,41,35,61,60,62,0,93,3,Lunch Peak
9,59,34,65,64,64,0,102,3,Lunch Peak
21,67,33,172,123,63,0,121,3,Lunch Peak
10,57,38,168,167,66,0,105,3,Lunch Peak
15,52,31,181,180,65,0,98,3,Lunch Peak
17,50,34,196,173,64,0,101,3,Lunch Peak
20,41,41,195,166,63,0,102,3,Lunch Peak
17,57,38,224,273,70,0,112,3,Lunch Peak
11,62,38,187,181,74,0,111,3,Lunch Peak
18,59,47,185,183,79,0,124,3,Lunch Peak
11,53,33,181,200,71,0,97,3,Lunch Peak
11,54,53,170,165,79,0,118,3,Lunch Peak
16,56,52,160,158,77,0,124,3,Lunch Peak
14,51,47,146,172,76,0,112,3,Lunch Peak
11,51,55,137,134,79,0,117,3,Lunch Peak
11,52,45,145,143,81,0,108,3,Lunch Peak
18,29,52,118,136,74,0,99,3,Lunch Peak
22,32,58,154,153,78,0,112,3,Lunch Peak
18,49,54,153,146,80,0,121,3,Lunch Peak
16,39,54,138,162,79,0,109,3,Lunch Peak
19,39,61,154,132,77,0,119,3,Lunch Peak
21,38,55,132,150,83,0,114,3,Lunch Peak
19,33,55,122,136,77,0,107,3,Lunch Peak
29,30,49,136,141,76,0,108,3,Lunch Peak
24,40,62,174,156,80,0,126,3,Lunch Peak
33,33,57,192,195,79,0,123,3,Lunch Peak
28,30,70,175,172,80,0,128,3,Lunch Peak
20,27,51,143,168,78,0,98,3,Lunch Peak
29,34,58,104,112,79,0,121,3,Lunch Peak
28,16,44,70,85,70,0,88,3,Lunch Peak
30,34,40,68,64,69,0,104,3,Lunch Peak
30,32,43,74,56,71,0,105,3,Lunch Peak
18,32,52,74,91,73,0,102,1,Idle Period
21,32,48,97,83,71,0,101,1,Idle Period
17,32,43,70,84,72,0,92,1,Idle Period
17,21,46,64,66,65,0,84,1,Idle Period
11,23,28,56,53,53,0,62,1,Idle Period
23,20,43,67,68,68,0,86,1,Idle Period
15,28,38,78,59,64,0,81,1,Idle Period
22,28,48,90,89,73,0,98,1,Idle Period
15,31,34,58,70,61,0,80,1,Idle Period
15,19,30,52,55,52,0,64,1,Idle Period
10,23,31,53,53,52,0,64,1,Idle Period
16,29,34,57,53,60,0,79,1,Idle Period
22,23,34,70,69,65,0,79,1,Idle Period
22,26,35,60,69,59,0,83,1,Idle Period
12,28,34,49,43,56,0,74,1,Idle Period
16,29,37,50,48,59,0,82,1,Idle Period
19,27,43,65,71,66,0,89,1,Idle Period
15,24,36,54,49,56,0,75,1,Idle Period
14,31,43,80,77,64,0,88,1,Idle Period
16,35,42,68,68,73,0,93,1,Idle Period
15,28,32,55,56,54,0,75,1,Idle Period
19,30,40,66,75,68,0,89,1,Idle Period
15,20,32,51,46,50,0,67,1,Idle Period
16,36,42,72,73,66,0,94,1,Idle Period
17,28,44,81,74,74,0,89,1,Idle Period
19,28,36,63,65,60,0,83,1,Idle Period
13,29,37,55,56,59,0,79,1,Idle Period
15,35,35,63,62,60,0,85,1,Idle Period
15,25,37,58,62,66,0,77,1,Idle Period
13,33,38,56,55,58,0,84,1,Idle Period
12,28,33,56,48,53,0,73,1,Idle Period
14,33,29,52,53,55,0,76,1,Idle Period
13,20,36,72,81,61,0,69,1,Idle Period
13,19,29,43,41,48,0,61,1,Idle Period
18,31,40,64,59,58,0,89,1,Idle Period
10,20,30,61,59,57,0,60,1,Idle Period
14,21,35,47,55,51,0,70,1,Idle Period
8,21,31,39,41,46,0,60,1,Idle Period
17,35,32,54,48,59,0,84,1,Idle Period
11,25,36,60,67,58,0,72,1,Idle Period
13,18,28,48,47,46,0,59,1,Idle Period
