Time,hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,hour,minute,day_of_week,day_name,is_weekend,total_demand,traffic_state_id,traffic_state
2025-11-21 19:00:00,10,77,21,137,126,64,0,19,0,4,Friday,False,108,4,Evening Peak
2025-11-21 19:05:00,7,78,30,114,128,72,0,19,5,4,Friday,False,115,4,Evening Peak
2025-11-21 19:10:00,3,85,18,91,89,72,0,19,10,4,Friday,False,106,4,Evening Peak
2025-11-21 19:15:00,6,89,24,98,87,70,0,19,15,4,Friday,False,119,4,Evening Peak
2025-11-21 19:20:00,7,71,23,81,90,67,0,19,20,4,Friday,False,101,4,Evening Peak
2025-11-21 19:25:00,11,86,25,72,58,67,0,19,25,4,Friday,False,122,4,Evening Peak
2025-11-21 19:30:00,7,71,21,46,58,58,0,19,30,4,Friday,False,99,4,Evening Peak
2025-11-21 19:35:00,4,61,16,58,43,55,0,19,35,4,Friday,False,81,4,Evening Peak
2025-11-21 19:40:00,4,48,20,56,59,54,0,19,40,4,Friday,False,72,4,Evening Peak
2025-11-21 19:45:00,6,41,20,52,43,51,0,19,45,4,Friday,False,67,4,Evening Peak
2025-11-21 19:50:00,6,20,18,37,44,33,0,19,50,4,Friday,False,44,4,Evening Peak
2025-11-21 19:55:00,3,46,15,52,27,42,0,19,55,4,Friday,False,64,4,Evening Peak
2025-11-21 20:00:00,4,39,16,51,59,42,0,20,0,4,Friday,False,59,1,Idle Period
2025-11-21 20:05:00,2,40,16,42,45,40,0,20,5,4,Friday,False,58,1,Idle Period
2025-11-21 20:10:00,2,19,15,34,32,35,0,20,10,4,Friday,False,36,1,Idle Period
2025-11-21 20:15:00,3,26,14,30,32,34,0,20,15,4,Friday,False,43,1,Idle Period
2025-11-21 20:20:00,1,11,10,18,22,25,0,20,20,4,Friday,False,22,1,Idle Period
2025-11-21 20:25:00,3,17,15,25,22,32,0,20,25,4,Friday,False,35,1,Idle Period
2025-11-21 20:30:00,5,19,16,25,28,33,0,20,30,4,Friday,False,40,1,Idle Period
2025-11-21 20:35:00,3,21,13,31,29,31,0,20,35,4,Friday,False,37,1,Idle Period
2025-11-21 20:40:00,5,18,16,30,17,31,0,20,40,4,Friday,False,39,1,Idle Period
2025-11-21 20:45:00,3,16,14,25,32,32,0,20,45,4,Friday,False,33,1,Idle Period
2025-11-21 20:50:00,4,16,11,22,16,26,0,20,50,4,Friday,False,31,1,Idle Period
2025-11-21 20:55:00,3,11,12,25,28,27,0,20,55,4,Friday,False,26,1,Idle Period
2025-11-21 21:00:00,0,12,11,18,15,27,0,21,0,4,Friday,False,23,1,Idle Period
2025-11-21 21:05:00,2,11,10,13,16,25,0,21,5,4,Friday,False,23,1,Idle Period
2025-11-21 21:10:00,2,9,9,17,8,18,0,21,10,4,Friday,False,20,1,Idle Period
2025-11-21 21:15:00,1,11,11,18,25,26,0,21,15,4,Friday,False,23,1,Idle Period
2025-11-21 21:20:00,1,8,6,8,9,16,1,21,20,4,Friday,False,15,1,Idle Period
2025-11-21 21:25:00,2,10,10,15,13,19,0,21,25,4,Friday,False,22,1,Idle Period
2025-11-21 21:30:00,3,10,12,23,24,26,0,21,30,4,Friday,False,25,1,Idle Period
2025-11-21 21:35:00,1,10,10,13,11,18,0,21,35,4,Friday,False,21,1,Idle Period
2025-11-21 21:40:00,5,18,15,27,28,31,0,21,40,4,Friday,False,38,1,Idle Period
2025-11-21 21:45:00,1,10,9,15,13,20,0,21,45,4,Friday,False,20,1,Idle Period
2025-11-21 21:50:00,1,6,5,8,6,12,0,21,50,4,Friday,False,12,1,Idle Period
2025-11-21 21:55:00,1,3,6,7,8,13,0,21,55,4,Friday,False,10,1,Idle Period
2025-11-21 22:00:00,3,7,10,17,12,21,0,22,0,4,Friday,False,20,1,Idle Period
2025-11-21 22:05:00,2,8,10,16,16,20,0,22,5,4,Friday,False,20,1,Idle Period
2025-11-21 22:10:00,2,2,4,5,6,9,0,22,10,4,Friday,False,8,1,Idle Period
2025-11-21 22:15:00,0,7,5,8,9,13,0,22,15,4,Friday,False,12,1,Idle Period
2025-11-21 22:20:00,2,3,5,5,5,10,0,22,20,4,Friday,False,10,1,Idle Period
2025-11-21 22:25:00,2,3,5,8,3,9,0,22,25,4,Friday,False,10,1,Idle Period
2025-11-21 22:30:00,3,14,10,17,15,20,0,22,30,4,Friday,False,27,1,Idle Period
2025-11-21 22:35:00,0,5,4,11,13,15,0,22,35,4,Friday,False,9,1,Idle Period
2025-11-21 22:40:00,0,4,4,3,3,10,0,22,40,4,Friday,False,8,1,Idle Period
2025-11-21 22:45:00,2,5,7,9,8,14,0,22,45,4,Friday,False,14,1,Idle Period
2025-11-21 22:50:00,0,0,0,2,2,1,0,22,50,4,Friday,False,0,1,Idle Period
2025-11-21 22:55:00,0,2,2,3,2,6,0,22,55,4,Friday,False,4,1,Idle Period
2025-11-21 23:00:00,1,3,5,6,3,8,0,23,0,4,Friday,False,9,1,Idle Period
2025-11-21 23:05:00,2,4,6,8,8,12,0,23,5,4,Friday,False,12,1,Idle Period
2025-11-21 23:10:00,0,5,4,6,5,10,0,23,10,4,Friday,False,9,1,Idle Period
2025-11-21 23:15:00,2,4,5,8,8,10,0,23,15,4,Friday,False,11,1,Idle Period
2025-11-21 23:20:00,0,1,1,2,1,3,0,23,20,4,Friday,False,2,1,Idle Period
2025-11-21 23:25:00,0,4,3,5,5,8,0,23,25,4,Friday,False,7,1,Idle Period
2025-11-21 23:30:00,1,1,3,3,4,8,0,23,30,4,Friday,False,5,1,Idle Period
2025-11-21 23:35:00,0,0,0,0,0,0,0,23,35,4,Friday,False,0,1,Idle Period
2025-11-21 23:40:00,0,0,0,0,0,0,0,23,40,4,Friday,False,0,1,Idle Period
2025-11-21 23:45:00,0,3,2,2,2,5,0,23,45,4,Friday,False,5,1,Idle Period
2025-11-21 23:50:00,0,0,1,2,1,4,0,23,50,4,Friday,False,1,1,Idle Period
2025-11-21 23:55:00,0,3,3,3,2,6,0,23,55,4,Friday,False,6,1,Idle Period
2025-11-22 00:00:00,0,0,0,0,1,2,0,0,0,5,Saturday,True,0,1,Idle Period
2025-11-22 00:05:00,0,2,2,2,1,4,0,0,5,5,Saturday,True,4,1,Idle Period
2025-11-22 00:10:00,0,5,3,5,4,11,0,0,10,5,Saturday,True,8,1,Idle Period
2025-11-22 00:15:00,2,2,4,6,8,6,0,0,15,5,Saturday,True,8,1,Idle Period
2025-11-22 00:20:00,0,2,2,3,3,7,0,0,20,5,Saturday,True,4,1,Idle Period
2025-11-22 00:25:00,2,4,6,8,7,11,0,0,25,5,Saturday,True,12,1,Idle Period
2025-11-22 00:30:00,0,0,0,0,0,0,0,0,30,5,Saturday,True,0,1,Idle Period
2025-11-22 00:35:00,0,4,2,3,4,7,0,0,35,5,Saturday,True,6,1,Idle Period
2025-11-22 00:40:00,0,1,1,1,1,3,0,0,40,5,Saturday,True,2,1,Idle Period
2025-11-22 00:45:00,0,2,2,3,3,6,0,0,45,5,Saturday,True,4,1,Idle Period
2025-11-22 00:50:00,0,0,0,0,0,0,0,0,50,5,Saturday,True,0,1,Idle Period
2025-11-22 00:55:00,0,1,1,0,0,1,0,0,55,5,Saturday,True,2,1,Idle Period
2025-11-22 01:00:00,0,1,1,2,2,4,0,1,0,5,Saturday,True,2,1,Idle Period
2025-11-22 01:05:00,1,1,1,1,1,3,0,1,5,5,Saturday,True,3,1,Idle Period
2025-11-22 01:10:00,0,2,3,2,3,6,0,1,10,5,Saturday,True,5,1,Idle Period
2025-11-22 01:15:00,0,1,1,2,2,4,0,1,15,5,Saturday,True,2,1,Idle Period
2025-11-22 01:20:00,0,1,1,1,0,1,0,1,20,5,Saturday,True,2,1,Idle Period
2025-11-22 01:25:00,0,1,1,1,2,5,0,1,25,5,Saturday,True,2,1,Idle Period
2025-11-22 01:30:00,0,0,0,0,0,0,0,1,30,5,Saturday,True,0,1,Idle Period
2025-11-22 01:35:00,0,0,0,0,0,0,0,1,35,5,Saturday,True,0,1,Idle Period
2025-11-22 01:40:00,0,0,0,0,0,0,0,1,40,5,Saturday,True,0,1,Idle Period
2025-11-22 01:45:00,0,0,0,0,0,0,0,1,45,5,Saturday,True,0,1,Idle Period
2025-11-22 01:50:00,0,1,1,1,1,3,0,1,50,5,Saturday,True,2,1,Idle Period
2025-11-22 01:55:00,0,0,0,0,0,0,0,1,55,5,Saturday,True,0,1,Idle Period
2025-11-22 02:00:00,0,0,0,0,0,0,0,2,0,5,Saturday,True,0,1,Idle Period
2025-11-22 02:05:00,0,0,0,0,0,0,0,2,5,5,Saturday,True,0,1,Idle Period
2025-11-22 02:10:00,0,0,0,0,0,0,0,2,10,5,Saturday,True,0,1,Idle Period
2025-11-22 02:15:00,0,0,0,0,0,0,0,2,15,5,Saturday,True,0,1,Idle Period
2025-11-22 02:20:00,0,0,0,0,0,0,0,2,20,5,Saturday,True,0,1,Idle Period
2025-11-22 02:25:00,0,0,0,0,0,0,0,2,25,5,Saturday,True,0,1,Idle Period
2025-11-22 02:30:00,0,0,0,0,0,0,0,2,30,5,Saturday,True,0,1,Idle Period
2025-11-22 02:35:00,0,0,0,0,0,0,0,2,35,5,Saturday,True,0,1,Idle Period
2025-11-22 02:40:00,0,0,0,0,0,0,0,2,40,5,Saturday,True,0,1,Idle Period
2025-11-22 02:45:00,0,1,1,1,1,3,0,2,45,5,Saturday,True,2,1,Idle Period
2025-11-22 02:50:00,0,0,0,0,0,0,0,2,50,5,Saturday,True,0,1,Idle Period
2025-11-22 02:55:00,0,0,0,0,0,0,0,2,55,5,Saturday,True,0,1,Idle Period
2025-11-22 03:00:00,0,0,0,0,0,0,0,3,0,5,Saturday,True,0,1,Idle Period
2025-11-22 03:05:00,0,0,0,0,0,0,0,3,5,5,Saturday,True,0,1,Idle Period
2025-11-22 03:10:00,0,0,0,0,0,0,0,3,10,5,Saturday,True,0,1,Idle Period
2025-11-22 03:15:00,0,0,0,0,0,0,0,3,15,5,Saturday,True,0,1,Idle Period
2025-11-22 03:20:00,0,1,1,1,1,3,0,3,20,5,Saturday,True,2,1,Idle Period
2025-11-22 03:25:00,0,0,0,0,0,0,0,3,25,5,Saturday,True,0,1,Idle Period
2025-11-22 03:30:00,0,1,1,1,1,3,0,3,30,5,Saturday,True,2,1,Idle Period
2025-11-22 03:35:00,0,0,0,0,0,0,0,3,35,5,Saturday,True,0,1,Idle Period
2025-11-22 03:40:00,0,0,0,0,0,0,0,3,40,5,Saturday,True,0,1,Idle Period
2025-11-22 03:45:00,0,1,1,1,1,3,0,3,45,5,Saturday,True,2,1,Idle Period
2025-11-22 03:50:00,0,1,1,1,1,3,0,3,50,5,Saturday,True,2,1,Idle Period
2025-11-22 03:55:00,0,0,0,0,0,0,0,3,55,5,Saturday,True,0,1,Idle Period
2025-11-22 04:00:00,0,0,0,0,0,0,0,4,0,5,Saturday,True,0,1,Idle Period
2025-11-22 04:05:00,0,0,0,0,0,0,0,4,5,5,Saturday,True,0,1,Idle Period
2025-11-22 04:10:00,0,0,0,0,0,0,0,4,10,5,Saturday,True,0,1,Idle Period
2025-11-22 04:15:00,0,0,0,0,0,0,0,4,15,5,Saturday,True,0,1,Idle Period
2025-11-22 04:20:00,0,0,0,0,0,0,0,4,20,5,Saturday,True,0,1,Idle Period
2025-11-22 04:25:00,0,0,0,0,0,0,0,4,25,5,Saturday,True,0,1,Idle Period
2025-11-22 04:30:00,0,0,0,0,0,0,0,4,30,5,Saturday,True,0,1,Idle Period
2025-11-22 04:35:00,0,0,0,0,0,0,0,4,35,5,Saturday,True,0,1,Idle Period
2025-11-22 04:40:00,0,0,0,0,0,0,0,4,40,5,Saturday,True,0,1,Idle Period
2025-11-22 04:45:00,0,0,0,0,0,0,0,4,45,5,Saturday,True,0,1,Idle Period
2025-11-22 04:50:00,0,0,0,0,0,0,0,4,50,5,Saturday,True,0,1,Idle Period
2025-11-22 04:55:00,2,0,2,1,1,0,0,4,55,5,Saturday,True,4,1,Idle Period
2025-11-22 05:00:00,9,0,14,6,10,21,0,5,0,5,Saturday,True,23,1,Idle Period
2025-11-22 05:05:00,0,0,0,1,1,2,0,5,5,5,Saturday,True,0,1,Idle Period
2025-11-22 05:10:00,0,0,0,0,0,0,0,5,10,5,Saturday,True,0,1,Idle Period
2025-11-22 05:15:00,0,0,0,0,0,0,0,5,15,5,Saturday,True,0,1,Idle Period
2025-11-22 05:20:00,0,0,0,0,0,0,0,5,20,5,Saturday,True,0,1,Idle Period
2025-11-22 05:25:00,0,0,0,0,0,0,0,5,25,5,Saturday,True,0,1,Idle Period
2025-11-22 05:30:00,0,0,0,0,0,0,0,5,30,5,Saturday,True,0,1,Idle Period
2025-11-22 05:35:00,0,0,0,0,0,0,0,5,35,5,Saturday,True,0,1,Idle Period
2025-11-22 05:40:00,0,0,0,0,0,0,0,5,40,5,Saturday,True,0,1,Idle Period
2025-11-22 05:45:00,0,0,0,0,0,0,0,5,45,5,Saturday,True,0,1,Idle Period
2025-11-22 05:50:00,0,0,0,0,0,0,0,5,50,5,Saturday,True,0,1,Idle Period
2025-11-22 05:55:00,0,0,0,0,0,0,0,5,55,5,Saturday,True,0,1,Idle Period
2025-11-22 06:00:00,0,0,0,0,0,0,0,6,0,5,Saturday,True,0,1,Idle Period
2025-11-22 06:05:00,0,0,0,0,0,0,0,6,5,5,Saturday,True,0,1,Idle Period
2025-11-22 06:10:00,0,0,0,0,0,0,0,6,10,5,Saturday,True,0,1,Idle Period
2025-11-22 06:15:00,0,0,0,0,0,0,0,6,15,5,Saturday,True,0,1,Idle Period
2025-11-22 06:20:00,0,0,0,0,0,0,0,6,20,5,Saturday,True,0,1,Idle Period
2025-11-22 06:25:00,0,0,0,0,0,0,0,6,25,5,Saturday,True,0,1,Idle Period
2025-11-22 06:30:00,2,0,1,1,0,0,0,6,30,5,Saturday,True,3,1,Idle Period
2025-11-22 06:35:00,1,0,1,3,2,4,0,6,35,5,Saturday,True,2,1,Idle Period
2025-11-22 06:40:00,0,0,0,0,3,0,0,6,40,5,Saturday,True,0,1,Idle Period
2025-11-22 06:45:00,3,0,1,1,1,2,0,6,45,5,Saturday,True,4,1,Idle Period
2025-11-22 06:50:00,0,0,1,1,1,2,0,6,50,5,Saturday,True,1,1,Idle Period
2025-11-22 06:55:00,0,0,0,0,0,0,0,6,55,5,Saturday,True,0,1,Idle Period
2025-11-22 07:00:00,0,0,0,0,0,0,0,7,0,5,Saturday,True,0,1,Idle Period
2025-11-22 07:05:00,0,0,0,0,0,0,0,7,5,5,Saturday,True,0,1,Idle Period
2025-11-22 07:10:00,0,0,0,0,0,0,0,7,10,5,Saturday,True,0,1,Idle Period
2025-11-22 07:15:00,2,0,1,1,1,2,0,7,15,5,Saturday,True,3,1,Idle Period
2025-11-22 07:20:00,0,0,0,0,0,0,0,7,20,5,Saturday,True,0,1,Idle Period
2025-11-22 07:25:00,0,0,0,0,0,0,0,7,25,5,Saturday,True,0,1,Idle Period
2025-11-22 07:30:00,2,0,1,1,1,2,0,7,30,5,Saturday,True,3,1,Idle Period
2025-11-22 07:35:00,0,0,0,0,0,0,0,7,35,5,Saturday,True,0,1,Idle Period
2025-11-22 07:40:00,2,0,1,1,2,3,0,7,40,5,Saturday,True,3,1,Idle Period
2025-11-22 07:45:00,2,0,1,2,0,0,0,7,45,5,Saturday,True,3,1,Idle Period
2025-11-22 07:50:00,2,3,2,5,8,7,0,7,50,5,Saturday,True,7,1,Idle Period
2025-11-22 07:55:00,1,1,4,6,6,7,0,7,55,5,Saturday,True,6,1,Idle Period
2025-11-22 08:00:00,4,0,4,5,3,4,0,8,0,5,Saturday,True,8,1,Idle Period
2025-11-22 08:05:00,1,0,2,2,7,6,0,8,5,5,Saturday,True,3,1,Idle Period
2025-11-22 08:10:00,0,0,0,0,0,0,0,8,10,5,Saturday,True,0,1,Idle Period
2025-11-22 08:15:00,1,0,1,1,1,2,0,8,15,5,Saturday,True,2,1,Idle Period
2025-11-22 08:20:00,0,0,0,0,0,0,0,8,20,5,Saturday,True,0,1,Idle Period
2025-11-22 08:25:00,0,0,0,0,0,0,0,8,25,5,Saturday,True,0,1,Idle Period
2025-11-22 08:30:00,0,0,0,0,0,0,0,8,30,5,Saturday,True,0,1,Idle Period
2025-11-22 08:35:00,0,0,0,0,0,0,0,8,35,5,Saturday,True,0,1,Idle Period
2025-11-22 08:40:00,2,1,3,4,4,5,0,8,40,5,Saturday,True,6,1,Idle Period
2025-11-22 08:45:00,0,1,1,1,1,3,0,8,45,5,Saturday,True,2,1,Idle Period
2025-11-22 08:50:00,1,0,1,1,1,3,0,8,50,5,Saturday,True,2,1,Idle Period
2025-11-22 08:55:00,0,1,1,1,1,3,0,8,55,5,Saturday,True,2,1,Idle Period
2025-11-22 09:00:00,0,1,1,1,1,2,0,9,0,5,Saturday,True,2,1,Idle Period
2025-11-22 09:05:00,2,0,1,1,0,1,0,9,5,5,Saturday,True,3,1,Idle Period
2025-11-22 09:10:00,0,0,0,0,1,2,0,9,10,5,Saturday,True,0,1,Idle Period
2025-11-22 09:15:00,0,0,0,0,0,0,0,9,15,5,Saturday,True,0,1,Idle Period
2025-11-22 09:20:00,0,1,1,3,3,2,0,9,20,5,Saturday,True,2,1,Idle Period
2025-11-22 09:25:00,0,0,0,0,0,0,0,9,25,5,Saturday,True,0,1,Idle Period
2025-11-22 09:30:00,0,0,0,0,0,0,0,9,30,5,Saturday,True,0,2,Morning Peak
2025-11-22 09:35:00,0,0,0,0,0,0,0,9,35,5,Saturday,True,0,2,Morning Peak
2025-11-22 09:40:00,0,0,0,0,0,0,0,9,40,5,Saturday,True,0,2,Morning Peak
2025-11-22 09:45:00,0,0,0,0,0,0,0,9,45,5,Saturday,True,0,2,Morning Peak
2025-11-22 09:50:00,3,2,4,5,4,8,0,9,50,5,Saturday,True,9,2,Morning Peak
2025-11-22 09:55:00,0,1,1,3,3,5,0,9,55,5,Saturday,True,2,2,Morning Peak
2025-11-22 10:00:00,0,0,0,0,0,0,0,10,0,5,Saturday,True,0,2,Morning Peak
2025-11-22 10:05:00,8,1,3,3,2,10,0,10,5,5,Saturday,True,12,2,Morning Peak
2025-11-22 10:10:00,0,1,1,1,1,2,0,10,10,5,Saturday,True,2,2,Morning Peak
2025-11-22 10:15:00,0,0,0,0,0,0,0,10,15,5,Saturday,True,0,2,Morning Peak
2025-11-22 10:20:00,0,1,1,0,0,3,0,10,20,5,Saturday,True,2,2,Morning Peak
2025-11-22 10:25:00,9,1,5,6,5,11,0,10,25,5,Saturday,True,15,2,Morning Peak
2025-11-22 10:30:00,1,2,2,5,4,5,0,10,30,5,Saturday,True,5,2,Morning Peak
2025-11-22 10:35:00,6,1,4,6,5,11,0,10,35,5,Saturday,True,11,2,Morning Peak
2025-11-22 10:40:00,9,2,4,5,7,11,0,10,40,5,Saturday,True,15,2,Morning Peak
2025-11-22 10:45:00,0,0,1,2,2,2,0,10,45,5,Saturday,True,1,2,Morning Peak
2025-11-22 10:50:00,0,0,0,0,0,0,0,10,50,5,Saturday,True,0,2,Morning Peak
2025-11-22 10:55:00,5,0,3,4,4,7,0,10,55,5,Saturday,True,8,2,Morning Peak
2025-11-22 11:00:00,1,1,2,4,2,4,0,11,0,5,Saturday,True,4,1,Idle Period
2025-11-22 11:05:00,2,1,3,6,7,5,0,11,5,5,Saturday,True,6,1,Idle Period
2025-11-22 11:10:00,0,0,0,0,0,3,0,11,10,5,Saturday,True,0,1,Idle Period
2025-11-22 11:15:00,0,0,0,0,0,0,0,11,15,5,Saturday,True,0,1,Idle Period
2025-11-22 11:20:00,0,0,0,0,0,0,0,11,20,5,Saturday,True,0,1,Idle Period
2025-11-22 11:25:00,1,0,1,1,1,1,0,11,25,5,Saturday,True,2,1,Idle Period
2025-11-22 11:30:00,0,0,0,0,0,0,0,11,30,5,Saturday,True,0,3,Lunch Peak
2025-11-22 11:35:00,0,0,0,0,0,0,0,11,35,5,Saturday,True,0,3,Lunch Peak
2025-11-22 11:40:00,3,0,2,2,2,3,0,11,40,5,Saturday,True,5,3,Lunch Peak
2025-11-22 11:45:00,1,1,3,4,3,6,0,11,45,5,Saturday,True,5,3,Lunch Peak
2025-11-22 11:50:00,1,0,1,2,2,2,0,11,50,5,Saturday,True,2,3,Lunch Peak
2025-11-22 11:55:00,0,0,0,0,1,0,0,11,55,5,Saturday,True,0,3,Lunch Peak
2025-11-22 12:00:00,0,0,0,0,0,0,0,12,0,5,Saturday,True,0,3,Lunch Peak
2025-11-22 12:05:00,0,1,1,3,2,2,0,12,5,5,Saturday,True,2,3,Lunch Peak
2025-11-22 12:10:00,0,1,1,1,1,2,0,12,10,5,Saturday,True,2,3,Lunch Peak
2025-11-22 12:15:00,0,0,0,0,0,0,0,12,15,5,Saturday,True,0,3,Lunch Peak
2025-11-22 12:20:00,1,1,2,1,1,2,0,12,20,5,Saturday,True,4,3,Lunch Peak
2025-11-22 12:25:00,3,0,3,3,3,2,0,12,25,5,Saturday,True,6,3,Lunch Peak
2025-11-22 12:30:00,1,0,1,5,5,3,0,12,30,5,Saturday,True,2,3,Lunch Peak
2025-11-22 12:35:00,1,1,2,2,2,3,0,12,35,5,Saturday,True,4,3,Lunch Peak
2025-11-22 12:40:00,0,0,0,0,0,0,0,12,40,5,Saturday,True,0,3,Lunch Peak
2025-11-22 12:45:00,2,1,3,4,4,6,0,12,45,5,Saturday,True,6,3,Lunch Peak
2025-11-22 12:50:00,0,0,0,0,0,0,0,12,50,5,Saturday,True,0,3,Lunch Peak
2025-11-22 12:55:00,3,1,4,4,4,7,0,12,55,5,Saturday,True,8,3,Lunch Peak
2025-11-22 13:00:00,1,2,3,4,4,6,0,13,0,5,Saturday,True,6,3,Lunch Peak
2025-11-22 13:05:00,0,0,0,0,0,0,0,13,5,5,Saturday,True,0,3,Lunch Peak
2025-11-22 13:10:00,3,1,5,7,5,7,0,13,10,5,Saturday,True,9,3,Lunch Peak
2025-11-22 13:15:00,0,1,1,2,5,4,0,13,15,5,Saturday,True,2,3,Lunch Peak
2025-11-22 13:20:00,0,1,1,1,1,2,0,13,20,5,Saturday,True,2,3,Lunch Peak
2025-11-22 13:25:00,4,1,3,4,6,6,0,13,25,5,Saturday,True,8,3,Lunch Peak
2025-11-22 13:30:00,14,5,10,16,9,21,0,13,30,5,Saturday,True,29,3,Lunch Peak
2025-11-22 13:35:00,12,3,10,11,14,17,0,13,35,5,Saturday,True,25,3,Lunch Peak
2025-11-22 13:40:00,12,0,12,10,11,23,0,13,40,5,Saturday,True,24,3,Lunch Peak
2025-11-22 13:45:00,3,1,2,3,2,5,0,13,45,5,Saturday,True,6,3,Lunch Peak
2025-11-22 13:50:00,0,0,0,0,0,0,0,13,50,5,Saturday,True,0,3,Lunch Peak
2025-11-22 13:55:00,6,2,5,9,6,9,0,13,55,5,Saturday,True,13,3,Lunch Peak
2025-11-22 14:00:00,3,0,1,0,0,0,0,14,0,5,Saturday,True,4,3,Lunch Peak
2025-11-22 14:05:00,3,0,1,2,3,5,0,14,5,5,Saturday,True,4,3,Lunch Peak
2025-11-22 14:10:00,0,2,3,3,2,6,0,14,10,5,Saturday,True,5,3,Lunch Peak
2025-11-22 14:15:00,2,4,5,5,7,11,0,14,15,5,Saturday,True,11,3,Lunch Peak
2025-11-22 14:20:00,2,1,2,4,4,4,0,14,20,5,Saturday,True,5,3,Lunch Peak
2025-11-22 14:25:00,1,1,1,3,3,3,0,14,25,5,Saturday,True,3,3,Lunch Peak
2025-11-22 14:30:00,1,0,1,1,1,1,0,14,30,5,Saturday,True,2,1,Idle Period
2025-11-22 14:35:00,1,0,1,1,0,0,0,14,35,5,Saturday,True,2,1,Idle Period
2025-11-22 14:40:00,0,1,1,2,2,3,0,14,40,5,Saturday,True,2,1,Idle Period
2025-11-22 14:45:00,2,1,2,2,1,1,0,14,45,5,Saturday,True,5,1,Idle Period
2025-11-22 14:50:00,1,2,4,10,9,8,0,14,50,5,Saturday,True,7,1,Idle Period
2025-11-22 14:55:00,1,0,1,1,1,1,0,14,55,5,Saturday,True,2,1,Idle Period
2025-11-22 15:00:00,1,0,1,1,1,1,0,15,0,5,Saturday,True,2,1,Idle Period
2025-11-22 15:05:00,1,0,1,4,5,1,0,15,5,5,Saturday,True,2,1,Idle Period
2025-11-22 15:10:00,1,0,1,1,1,1,0,15,10,5,Saturday,True,2,1,Idle Period
2025-11-22 15:15:00,0,0,0,0,0,0,0,15,15,5,Saturday,True,0,1,Idle Period
2025-11-22 15:20:00,0,0,0,0,0,0,0,15,20,5,Saturday,True,0,1,Idle Period
2025-11-22 15:25:00,0,0,0,0,0,0,0,15,25,5,Saturday,True,0,1,Idle Period
2025-11-22 15:30:00,1,1,2,3,1,4,0,15,30,5,Saturday,True,4,1,Idle Period
2025-11-22 15:35:00,0,2,2,2,2,4,0,15,35,5,Saturday,True,4,1,Idle Period
2025-11-22 15:40:00,0,1,1,1,1,2,0,15,40,5,Saturday,True,2,1,Idle Period
2025-11-22 15:45:00,1,2,3,7,7,6,0,15,45,5,Saturday,True,6,1,Idle Period
2025-11-22 15:50:00,0,0,0,0,0,0,0,15,50,5,Saturday,True,0,1,Idle Period
2025-11-22 15:55:00,0,0,0,0,0,0,0,15,55,5,Saturday,True,0,1,Idle Period
2025-11-22 16:00:00,0,1,1,1,2,2,0,16,0,5,Saturday,True,2,1,Idle Period
2025-11-22 16:05:00,1,1,2,4,5,3,0,16,5,5,Saturday,True,4,1,Idle Period
2025-11-22 16:10:00,1,2,3,4,4,6,0,16,10,5,Saturday,True,6,1,Idle Period
2025-11-22 16:15:00,0,0,0,0,0,0,0,16,15,5,Saturday,True,0,1,Idle Period
2025-11-22 16:20:00,1,2,3,3,3,6,0,16,20,5,Saturday,True,6,1,Idle Period
2025-11-22 16:25:00,1,1,2,1,1,4,0,16,25,5,Saturday,True,4,1,Idle Period
2025-11-22 16:30:00,3,2,6,6,6,9,0,16,30,5,Saturday,True,11,1,Idle Period
2025-11-22 16:35:00,3,1,2,2,2,4,0,16,35,5,Saturday,True,6,1,Idle Period
2025-11-22 16:40:00,0,0,2,4,4,4,0,16,40,5,Saturday,True,2,1,Idle Period
2025-11-22 16:45:00,2,0,2,2,2,3,0,16,45,5,Saturday,True,4,1,Idle Period
2025-11-22 16:50:00,4,1,5,7,6,8,0,16,50,5,Saturday,True,10,1,Idle Period
2025-11-22 16:55:00,5,3,8,8,7,13,0,16,55,5,Saturday,True,16,1,Idle Period
2025-11-22 17:00:00,1,1,2,3,4,4,0,17,0,5,Saturday,True,4,1,Idle Period
2025-11-22 17:05:00,2,6,8,13,13,16,0,17,5,5,Saturday,True,16,1,Idle Period
2025-11-22 17:10:00,1,3,3,4,4,5,0,17,10,5,Saturday,True,7,1,Idle Period
2025-11-22 17:15:00,2,0,3,1,3,1,0,17,15,5,Saturday,True,5,1,Idle Period
2025-11-22 17:20:00,2,1,3,8,9,7,0,17,20,5,Saturday,True,6,1,Idle Period
2025-11-22 17:25:00,0,0,0,0,0,0,0,17,25,5,Saturday,True,0,1,Idle Period
2025-11-22 17:30:00,0,0,0,0,0,0,0,17,30,5,Saturday,True,0,1,Idle Period
2025-11-22 17:35:00,0,0,0,0,0,0,0,17,35,5,Saturday,True,0,1,Idle Period
2025-11-22 17:40:00,0,0,0,0,0,0,0,17,40,5,Saturday,True,0,1,Idle Period
2025-11-22 17:45:00,0,0,0,0,0,0,0,17,45,5,Saturday,True,0,1,Idle Period
2025-11-22 17:50:00,2,0,2,2,1,1,0,17,50,5,Saturday,True,4,1,Idle Period
2025-11-22 17:55:00,1,1,2,3,4,5,0,17,55,5,Saturday,True,4,1,Idle Period
2025-11-22 18:00:00,0,1,1,1,1,2,0,18,0,5,Saturday,True,2,4,Evening Peak
